benchmark,task_column,task_id,task_predictability_proxy_max_abs_peer_spearman,task_unpredictability_score,observed_count,difficulty_tier,task_score,observed_mean,observed_std
mmmlu,mmmlu/mmmlu-zh-cn-00127,mmmlu-zh-cn-00127,0.9815016405642977,0.018498359435702327,16,medium,0.5875,0.5875,0.4442338910979215
dacode,dacode/dacode-data-sa-017,dacode-data-sa-017,0.9815376019796994,0.018462398020300586,14,easy,0.9375,0.9285714285714286,0.1435696517302984
aider-polyglot,aider-polyglot/polyglot_java_ocr-numbers,polyglot_java_ocr-numbers,0.9815636158973697,0.018436384102630266,16,hard,0.15,0.15,0.3354101966249684
aider-polyglot,aider-polyglot/polyglot_java_phone-number,polyglot_java_phone-number,0.9815636158973697,0.018436384102630266,16,hard,0.175,0.175,0.3455068740271313
mmmlu,mmmlu/mmmlu-fr-fr-00059,mmmlu-fr-fr-00059,0.981600695038186,0.018399304961813967,16,medium,0.6125,0.6125,0.4385701198212208
gaia,gaia/17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,0.9816876749236865,0.01831232507631353,16,easy,0.709375,0.709375,0.4176641705664971
gaia,gaia/73c1b9fe-ee1d-4cf4-96ca-35c08f97b054,73c1b9fe-ee1d-4cf4-96ca-35c08f97b054,0.9816876749236865,0.01831232507631353,16,easy,0.7124999999999999,0.7124999999999999,0.4181432170919433
research-code-bench,research-code-bench/diffusiondpo_implicit_accuracy_metric,diffusiondpo_implicit_accuracy_metric,0.9817026542304459,0.018297345769554108,16,medium,0.3625,0.3625,0.4428247395979588
research-code-bench,research-code-bench/diffusiondpo_loss_computation,diffusiondpo_loss_computation,0.9817026542304459,0.018297345769554108,16,medium,0.35,0.35,0.45
arc-agi-2,arc-agi-2/36a08778_1,36a08778_1,0.9817481428318853,0.018251857168114727,16,hard,0.1875,0.1875,0.342554740151118
arc-agi-2,arc-agi-2/409aa875_0,409aa875_0,0.9817481428318853,0.018251857168114727,16,hard,0.1875,0.1875,0.3637908052713812
medagentbench,medagentbench/task4_30,task4_30,0.9817687771335546,0.018231222866445407,16,easy,0.8374999999999999,0.8374999999999999,0.2570870475150391
medagentbench,medagentbench/task6_17,task6_17,0.9817687771335546,0.018231222866445407,16,easy,0.75,0.75,0.3640054944640259
aider-polyglot,aider-polyglot/polyglot_java_state-of-tic-tac-toe,polyglot_java_state-of-tic-tac-toe,0.9818586387976621,0.01814136120233789,16,hard,0.0875,0.0875,0.2341874249399399
dacode,dacode/dacode-plot-line-015,dacode-plot-line-015,0.9819389046781128,0.018061095321887155,14,easy,0.8625,0.8428571428571429,0.2945075446869757
livecodebench,livecodebench/2850,2850,0.9819408177344268,0.018059182265573237,16,easy,0.85,0.85,0.2692582403567252
simpleqa,simpleqa/simpleqa-3086,simpleqa-3086,0.9819479745317171,0.018052025468282884,16,easy,0.85,0.85,0.3278719262151
simpleqa,simpleqa/simpleqa-2829,simpleqa-2829,0.9819501694640481,0.018049830535951883,16,easy,0.9,0.9,0.2549509756796392
crustbench,crustbench/crustbench-merkle-tree-c,crustbench-merkle-tree-c,0.9819501694640482,0.018049830535951772,14,easy,0.9,0.8857142857142858,0.26954231805876
crustbench,crustbench/crustbench-math-library-in-c,crustbench-math-library-in-c,0.9819501694640482,0.018049830535951772,14,easy,0.8875,0.8714285714285716,0.2684042032579419
mmmlu,mmmlu/mmmlu-ar-xy-00007,mmmlu-ar-xy-00007,0.9819504171716278,0.018049582828372213,16,medium,0.6000000000000001,0.6000000000000001,0.412310562561766
crustbench,crustbench/crustbench-mdb,crustbench-mdb,0.9820128321380872,0.01798716786191279,14,easy,0.825,0.8,0.3625307868699863
crustbench,crustbench/crustbench-xopt,crustbench-xopt,0.9820128321380872,0.01798716786191279,14,easy,0.825,0.7999999999999999,0.3854496446637726
mmmlu,mmmlu/mmmlu-ar-xy-00005,mmmlu-ar-xy-00005,0.982014689847194,0.017985310152806022,16,medium,0.5875,0.5875,0.3966657913155608
labbench,labbench/figqa-0037,figqa-0037,0.9820735757061859,0.01792642429381408,16,hard,0.1375,0.1375,0.2803457686500725
labbench,labbench/figqa-0124,figqa-0124,0.9820735757061859,0.01792642429381408,16,hard,0.075,0.075,0.171391365010026
mmau,mmau/6658e43e-f56d-44a2-ab80-6c73a40ee713,6658e43e-f56d-44a2-ab80-6c73a40ee713,0.9820842820734638,0.017915717926536234,16,easy,0.9125,0.9125,0.254644359843292
usaco,usaco/358,358,0.9820842820734638,0.017915717926536234,16,easy,0.9125,0.9125,0.254644359843292
simpleqa,simpleqa/simpleqa-962,simpleqa-962,0.9820842820734638,0.017915717926536234,16,easy,0.925,0.925,0.243669858620224
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-graph-color-easy00cea0a5-seed45-0,reasoning-gym-algorithmic-graph-color-easy00cea0a5-seed45-0,0.9820842820734638,0.017915717926536234,16,easy,0.925,0.925,0.243669858620224
simpleqa,simpleqa/simpleqa-2072,simpleqa-2072,0.9820842820734638,0.017915717926536234,16,easy,0.9125,0.9125,0.254644359843292
livecodebench,livecodebench/3387,3387,0.9820842820734638,0.017915717926536234,16,easy,0.925,0.925,0.243669858620224
usaco,usaco/431,431,0.9821597024717621,0.017840297528237903,16,easy,0.7875,0.7875,0.3903123748998999
usaco,usaco/1183,1183,0.9821597024717621,0.017840297528237903,16,easy,0.8,0.8,0.3391164991562634
mmmlu,mmmlu/mmmlu-ar-xy-00004,mmmlu-ar-xy-00004,0.9821870610076378,0.01781293899236225,16,medium,0.5875,0.5875,0.4211220131980754
mmmlu,mmmlu/mmmlu-zh-cn-00124,mmmlu-zh-cn-00124,0.9821870610076378,0.01781293899236225,16,medium,0.575,0.575,0.4465142774872938
swebench-verified,swebench-verified/scikit-learn__scikit-learn-12682,scikit-learn__scikit-learn-12682,0.9821916465226814,0.017808353477318573,16,easy,0.725,0.725,0.3864906208435076
swebench-verified,swebench-verified/django__django-16901,django__django-16901,0.9821916465226814,0.017808353477318573,16,easy,0.8125,0.8125,0.3119995993587171
mmmlu,mmmlu/mmmlu-bn-bd-00013,mmmlu-bn-bd-00013,0.9822044197324173,0.017795580267582656,16,medium,0.575,0.575,0.4115519408288582
dacode,dacode/dacode-dm-csv-064,dacode-dm-csv-064,0.9822291818426603,0.01777081815733972,14,easy,0.9,0.8857142857142858,0.22314999074019
research-code-bench,research-code-bench/semanticist_prefill_initial_tokens,semanticist_prefill_initial_tokens,0.9822502808027034,0.01774971919729662,16,hard,0.2125,0.2125,0.3497767144908306
scicode,scicode/scicode-80,scicode-80,0.9823870105207624,0.017612989479237617,16,hard,0.2291665,0.2291665,0.1041904306228504
lawbench,lawbench/lawbench-3-5-20-one-shot,lawbench-3-5-20-one-shot,0.9825023818525891,0.01749761814741091,16,easy,0.779204125,0.779204125,0.2390216099251998
dacode,dacode/dacode-dm-csv-040,dacode-dm-csv-040,0.982620629508826,0.017379370491173995,14,easy,0.8500000000000001,0.8285714285714285,0.3194382824999699
gpqa-diamond,gpqa-diamond/103,103,0.9826306090832327,0.017369390916767258,16,easy,0.9375,0.9375,0.1536025715930563
dacode,dacode/dacode-ml-regression-021,dacode-ml-regression-021,0.9826334740132509,0.01736652598674915,14,easy,0.8006615625,0.7743985714285715,0.3163316758019555
dacode,dacode/dacode-ml-regression-017,dacode-ml-regression-017,0.9826334740132509,0.01736652598674915,14,easy,0.7749999999999999,0.7428571428571428,0.4030495994190252
ineqmath,ineqmath/52,52,0.9826482929504757,0.017351707049524268,16,easy,0.8999999999999999,0.8999999999999999,0.2091650066335189
livecodebench,livecodebench/3637,3637,0.982694358083397,0.017305641916603,16,easy,0.8125,0.8125,0.342554740151118
lawbench,lawbench/lawbench-2-9-16-zero-shot,lawbench-2-9-16-zero-shot,0.9827554445675956,0.01724455543240444,16,easy,0.804552625,0.804552625,0.132576767280732
lawbench,lawbench/lawbench-2-9-16-one-shot,lawbench-2-9-16-one-shot,0.9827554445675956,0.01724455543240444,16,easy,0.766421875,0.766421875,0.2234476090834479
livecodebench,livecodebench/abc363_e,abc363_e,0.9828633331763217,0.017136666823678315,16,easy,0.8375,0.8375,0.3333072906493345
spreadsheetbench,spreadsheetbench/399-14,399-14,0.9828781655661215,0.01712183443387849,16,easy,0.8875,0.8875,0.2735758578529911
livecodebench,livecodebench/abc309_d,abc309_d,0.9829071649619469,0.017092835038053145,16,easy,0.8875,0.8875,0.2341874249399399
livecodebench,livecodebench/3675,3675,0.9829816654875775,0.017018334512422517,16,easy,0.7875,0.7875,0.3568525605905049
quixbugs,quixbugs/quixbugs-python-reverse_linked_list,quixbugs-python-reverse_linked_list,0.9830985915492954,0.016901408450704647,16,easy,0.89375,0.89375,0.2633171804117612
quixbugs,quixbugs/quixbugs-java-is_valid_parenthesization,quixbugs-java-is_valid_parenthesization,0.9830985915492954,0.016901408450704647,16,saturated,0.953125,0.953125,0.1316585902058806
spider2,spider2/app_reporting001,app_reporting001,0.9831211505469296,0.016878849453070388,16,easy,0.7749999999999999,0.7749999999999999,0.3864906208435076
spider2,spider2/app_reporting002,app_reporting002,0.9831211505469296,0.016878849453070388,16,easy,0.7749999999999999,0.7749999999999999,0.3799671038392666
usaco,usaco/381,381,0.9831353843426078,0.016864615657392168,16,easy,0.7749999999999999,0.7749999999999999,0.3596873642484539
usaco,usaco/643,643,0.9831353843426079,0.016864615657392057,16,easy,0.8,0.8,0.3605551275463989
usaco,usaco/897,897,0.9831353843426079,0.016864615657392057,16,easy,0.7749999999999999,0.7749999999999999,0.3596873642484539
simpleqa,simpleqa/simpleqa-2562,simpleqa-2562,0.9832234284754169,0.016776571524583117,16,easy,0.8875,0.8875,0.2117634293262177
research-code-bench,research-code-bench/len_gamma_update_function,len_gamma_update_function,0.9832408372030488,0.01675916279695122,16,hard,0.1125,0.1125,0.2642796813983247
aider-polyglot,aider-polyglot/polyglot_javascript_simple-linked-list,polyglot_javascript_simple-linked-list,0.9832408372030488,0.01675916279695122,16,easy,0.8875,0.8875,0.2642796813983247
aider-polyglot,aider-polyglot/polyglot_rust_two-bucket,polyglot_rust_two-bucket,0.9832408372030489,0.01675916279695111,16,easy,0.8875,0.8875,0.2642796813983247
reasoning-gym,reasoning-gym/reasoning-gym-algebra-polynomial-equations-easy00cea0a5-seed45-0,reasoning-gym-algebra-polynomial-equations-easy00cea0a5-seed45-0,0.9832600904439216,0.016739909556078403,16,easy,0.874434625,0.874434625,0.2631899355536498
swebenchpro,swebenchpro/instance_navidrome__navidrome-09ae41a2da66264c60ef307882362d2e2d8d8b89,instance_navidrome__navidrome-09ae41a2da66264c60ef307882362d2e2d8d8b89,0.9833150223956744,0.016684977604325635,16,easy,0.725,0.725,0.4235268586524354
swebenchpro,swebenchpro/instance_ansible__ansible-29aea9ff3466e4cd2ed00524b9e56738d568ce8b-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,instance_ansible__ansible-29aea9ff3466e4cd2ed00524b9e56738d568ce8b-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,0.9833150223956744,0.016684977604325635,16,easy,0.7375,0.7375,0.3789376597806029
spreadsheetbench,spreadsheetbench/55049,55049,0.9833572269542726,0.016642773045727366,16,easy,0.9125,0.9125,0.1727534370135656
spreadsheetbench,spreadsheetbench/41978,41978,0.9833572269542726,0.016642773045727366,16,easy,0.825,0.825,0.3072051431861127
dacode,dacode/dacode-ml-multi-007,dacode-ml-multi-007,0.9833857716449328,0.016614228355067207,14,easy,0.9057485625,0.8922840714285715,0.2183654049387547
crustbench,crustbench/crustbench-libvcd,crustbench-libvcd,0.9835862242147944,0.016413775785205642,14,easy,0.8,0.7714285714285715,0.3768830273792262
crustbench,crustbench/crustbench-blt,crustbench-blt,0.9835862242147944,0.016413775785205642,14,easy,0.7749999999999999,0.7428571428571429,0.3811904018321809
ineqmath,ineqmath/16,16,0.9837156395522734,0.01628436044772663,16,easy,0.8875000000000001,0.8875000000000001,0.2521780125229002
ineqmath,ineqmath/91,91,0.9837156395522734,0.01628436044772663,16,easy,0.925,0.925,0.1952562418976663
simpleqa,simpleqa/simpleqa-422,simpleqa-422,0.9837657981996171,0.01623420180038293,16,easy,0.8500000000000001,0.8500000000000001,0.2692582403567252
simpleqa,simpleqa/simpleqa-4155,simpleqa-4155,0.9837657981996171,0.01623420180038293,16,easy,0.8625,0.8625,0.261904085496962
aider-polyglot,aider-polyglot/polyglot_rust_macros,polyglot_rust_macros,0.983805668016194,0.016194331983806043,16,easy,0.775,0.775,0.3929058411375427
research-code-bench,research-code-bench/tabdiff_compute_total_noise_for_categorical_features_with_learnable_k,tabdiff_compute_total_noise_for_categorical_features_with_learnable_k,0.9838379358865637,0.016162064113436347,16,hard,0.1999999999999999,0.1999999999999999,0.3464101615137754
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-number-sorting-hard0292e21f-seed45-2,reasoning-gym-algorithmic-number-sorting-hard0292e21f-seed45-2,0.9839019236328762,0.016098076367123793,16,easy,0.871875,0.871875,0.2738434486618221
research-code-bench,research-code-bench/len_combine_gradients,len_combine_gradients,0.9839823374360888,0.01601766256391124,16,medium,0.4125,0.4125,0.4768057780690163
reasoning-gym,reasoning-gym/reasoning-gym-algebra-polynomial-equations-hard0292e21f-seed45-2,reasoning-gym-algebra-polynomial-equations-hard0292e21f-seed45-2,0.9842066778672475,0.01579332213275253,16,easy,0.923220875,0.923220875,0.1728214701259203
gaia,gaia/a26649c6-1cb2-470a-871e-6910c64c3e53,a26649c6-1cb2-470a-871e-6910c64c3e53,0.9842558009234096,0.015744199076590415,16,easy,0.8125,0.8125,0.342554740151118
gaia,gaia/a0068077-79f4-461a-adfe-75c1a4148545,a0068077-79f4-461a-adfe-75c1a4148545,0.9842558009234096,0.015744199076590415,16,easy,0.7875,0.7875,0.3637908052713812
swe-lancer,swe-lancer/19048-manager-0,19048-manager-0,0.9842980503299289,0.015701949670071103,16,hard,0.1125,0.1125,0.2735758578529911
swe-lancer,swe-lancer/26228-manager-0,26228-manager-0,0.9842980503299289,0.015701949670071103,16,hard,0.125,0.125,0.2727178028658928
mmmlu,mmmlu/mmmlu-id-id-00076,mmmlu-id-id-00076,0.9843220930017527,0.015677906998247337,16,medium,0.625,0.625,0.3864906208435076
crustbench,crustbench/crustbench-ted,crustbench-ted,0.9843592421500004,0.01564075784999963,14,easy,0.8875,0.8714285714285716,0.2889106916593811
crustbench,crustbench/crustbench-nandc,crustbench-nandc,0.9843592421500004,0.01564075784999963,14,easy,0.8875,0.8714285714285713,0.2889106916593812
simpleqa,simpleqa/simpleqa-560,simpleqa-560,0.9843592421500005,0.01564075784999952,16,easy,0.9,0.9,0.2738612787525831
simpleqa,simpleqa/simpleqa-4259,simpleqa-4259,0.9843622143139024,0.01563778568609764,16,easy,0.9,0.9,0.2121320343559642
simpleqa,simpleqa/simpleqa-3267,simpleqa-3267,0.9843622143139024,0.01563778568609764,16,easy,0.875,0.875,0.2633913438213184
aider-polyglot,aider-polyglot/polyglot_rust_ocr-numbers,polyglot_rust_ocr-numbers,0.9844743860463594,0.015525613953640605,16,easy,0.8375,0.8375,0.3333072906493345
quixbugs,quixbugs/quixbugs-java-hanoi,quixbugs-java-hanoi,0.9845659938106778,0.015434006189322225,16,easy,0.940625,0.940625,0.1360362428729932
ineqmath,ineqmath/43,43,0.9845818805406201,0.015418119459379875,16,easy,0.8999999999999999,0.8999999999999999,0.2449489742783178
ineqmath,ineqmath/88,88,0.9845818805406201,0.015418119459379875,16,easy,0.90625,0.90625,0.2410102435582355
skillsbench,skillsbench/weighted-gdp-calc,weighted-gdp-calc,0.9846003631954728,0.015399636804527161,16,hard,0.2249999999999999,0.2249999999999999,0.359687364248454
skillsbench,skillsbench/dapt-intrusion-detection,dapt-intrusion-detection,0.9846003631954728,0.015399636804527161,16,hard,0.225,0.225,0.3864906208435077
mmmlu,mmmlu/mmmlu-es-la-00043,mmmlu-es-la-00043,0.9846992336688188,0.01530076633118116,16,medium,0.5625,0.5625,0.4428247395979588
mmmlu,mmmlu/mmmlu-zh-cn-00126,mmmlu-zh-cn-00126,0.9846992336688188,0.01530076633118116,16,medium,0.6,0.6,0.4242640687119285
lawbench,lawbench/lawbench-3-5-21-one-shot,lawbench-3-5-21-one-shot,0.984714879591605,0.015285120408395025,16,easy,0.76479475,0.76479475,0.2722812970056197
lawbench,lawbench/lawbench-2-9-21-one-shot,lawbench-2-9-21-one-shot,0.984714879591605,0.015285120408395025,16,easy,0.7887301250000001,0.7887301250000001,0.1893282918860368
hle,hle/hle/hle__66ee93ba02314f06feb186cf,hle/hle__66ee93ba02314f06feb186cf,0.9847182425978985,0.01528175740210147,16,hard,0.2625,0.2625,0.4044672421840859
hle,hle/hle/hle__671cc8c2d99f8e01283e9a90,hle/hle__671cc8c2d99f8e01283e9a90,0.9847182425978985,0.01528175740210147,16,hard,0.2625,0.2625,0.4044672421840859
aider-polyglot,aider-polyglot/polyglot_javascript_book-store,polyglot_javascript_book-store,0.9847464844313034,0.015253515568696585,16,easy,0.9125,0.9125,0.2117634293262177
aider-polyglot,aider-polyglot/polyglot_javascript_promises,polyglot_javascript_promises,0.9847464844313034,0.015253515568696585,16,easy,0.9375,0.9375,0.1536025715930563
humanevalfix,humanevalfix/python-141,python-141,0.9847464844313035,0.015253515568696474,16,easy,0.9125,0.9125,0.2117634293262177
kumo,kumo/politicalmanifestoenv-t4-a6-v1-s0,politicalmanifestoenv-t4-a6-v1-s0,0.9847464844313035,0.015253515568696474,16,easy,0.9125,0.9125,0.2117634293262177
kumo,kumo/controlenv-t4-a6-v1-s1,controlenv-t4-a6-v1-s1,0.9847464844313035,0.015253515568696474,16,easy,0.9125,0.9125,0.2117634293262177
kumo,kumo/mineralclassificationenv-t4-a6-v1-s1,mineralclassificationenv-t4-a6-v1-s1,0.9847464844313035,0.015253515568696474,16,easy,0.9375,0.9375,0.1536025715930563
simpleqa,simpleqa/simpleqa-264,simpleqa-264,0.9847818659856712,0.01521813401432881,16,easy,0.8375,0.8375,0.2758509561339239
lawbench,lawbench/lawbench-3-4-1-one-shot,lawbench-3-4-1-one-shot,0.9847987641615067,0.01520123583849331,16,easy,0.8243210000000001,0.8243210000000001,0.2487481123255008
reasoning-gym,reasoning-gym/reasoning-gym-games-countdown-hard0292e21f-seed45-0,reasoning-gym-games-countdown-hard0292e21f-seed45-0,0.9848079008832289,0.015192099116771107,16,saturated,0.950625,0.950625,0.1109881046554089
reasoning-gym,reasoning-gym/reasoning-gym-logic-knights-knaves-easy00cea0a5-seed45-1,reasoning-gym-logic-knights-knaves-easy00cea0a5-seed45-1,0.9848079008832289,0.015192099116771107,16,easy,0.9375,0.9375,0.1536025715930563
research-code-bench,research-code-bench/eomt_initialize_mask_prediction_head,eomt_initialize_mask_prediction_head,0.9848702577065056,0.015129742293494397,16,hard,0.1875,0.1875,0.3637908052713812
livecodebench,livecodebench/3229,3229,0.9848702577065056,0.015129742293494397,16,easy,0.7875000000000001,0.7875000000000001,0.3637908052713812
dacode,dacode/dacode-dm-csv-054,dacode-dm-csv-054,0.9848702577065058,0.015129742293494175,14,easy,0.7875,0.7571428571428571,0.4083315979416129
dacode,dacode/dacode-di-csv-031,dacode-di-csv-031,0.9848756268749687,0.015124373125031343,14,medium,0.66875,0.6571428571428571,0.2034147266556877
lawbench,lawbench/lawbench-3-7-24-one-shot,lawbench-3-7-24-one-shot,0.9849163157350957,0.015083684264904251,16,easy,0.845625,0.845625,0.1678901705729076
lawbench,lawbench/lawbench-3-7-21-zero-shot,lawbench-3-7-21-zero-shot,0.9849163157350957,0.015083684264904251,16,easy,0.7875,0.7875,0.2224438131304172
research-code-bench,research-code-bench/grid-cell-conformal-isometry_prepare_inputs,grid-cell-conformal-isometry_prepare_inputs,0.9849521634456947,0.015047836554305305,16,medium,0.375,0.375,0.44087980221371
dacode,dacode/dacode-di-csv-028,dacode-di-csv-028,0.9849925439769639,0.015007456023036103,14,easy,0.8674999999999999,0.8485714285714286,0.3132059373378376
