task_column,benchmark,task_id,observed_count,missing_count,missing_fraction,observed_mean,observed_std,observed_min,observed_max,imputed_mean,imputed_normalized_mean,imputed_normalized_std,strength_correlation,difficulty_tier,negative_count,gt_one_count
replicationbench/galaxy_soptics__millennium_data_extraction,replicationbench,galaxy_soptics__millennium_data_extraction,16,0,0.0,0.0125,0.04841229182759271,0.0,0.2,0.0125,0.25819888974716115,1.0000000000000002,0.06666672474680715,frontier,0,0
replicationbench/galaxy_soptics__nyu_vagc_processing,replicationbench,galaxy_soptics__nyu_vagc_processing,16,0,0.0,0.8875,0.2117634293262177,0.4,1.0,0.8875,-2.2499999999999982,4.2352685865243505,-0.13716876421266216,easy,0,0
replicationbench/galaxy_soptics__shi_catalog_acquisition,replicationbench,galaxy_soptics__shi_catalog_acquisition,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
replicationbench/galaxy_soptics__soptics_implementation,replicationbench,galaxy_soptics__soptics_implementation,16,0,0.0,0.25,0.3840572873934304,0.0,1.0,0.25,0.625,0.960143218483576,0.16807328831568916,hard,0,0
replicationbench/galaxy_soptics__soptics_validation_shi,replicationbench,galaxy_soptics__soptics_validation_shi,16,0,0.0,0.2125,0.3276335605520289,0.0,1.0,0.2125,0.7083333333333334,1.0921118685067632,0.16746544439092728,hard,0,0
replicationbench/gw_cosmo__dark_energy,replicationbench,gw_cosmo__dark_energy,16,0,0.0,0.475,0.4351723796382303,0.0,1.0,0.475,0.175,0.4351723796382302,-0.0741655823667375,medium,0,0
replicationbench/gw_cosmo__h0_scaling,replicationbench,gw_cosmo__h0_scaling,16,0,0.0,0.2375,0.27585095613392385,0.0,1.0,0.2375,0.09375,0.6896273903348097,-0.15210131163558646,hard,0,0
replicationbench/gw_cosmo__measure_combo,replicationbench,gw_cosmo__measure_combo,16,0,0.0,0.525,0.4575751304430781,0.0,1.0,0.525,-0.07499999999999998,0.4575751304430781,-0.26803120769296657,medium,0,0
replicationbench/gw_cosmo__modified_gravity,replicationbench,gw_cosmo__modified_gravity,16,0,0.0,0.6375000000000001,0.38222212128551636,0.0,1.0,0.6375000000000001,-0.1041666666666666,0.6370368688091941,-0.24487604493413603,medium,0,0
replicationbench/gw_nsbh__default_mbh,replicationbench,gw_nsbh__default_mbh,16,0,0.0,0.23750000000000002,0.375624480032918,0.0,1.0,0.23750000000000002,1.1875,1.87812240016459,0.16325422578455645,hard,0,0
replicationbench/gw_nsbh__default_mtov,replicationbench,gw_nsbh__default_mtov,16,0,0.0,0.1,0.21213203435596428,0.0,0.8,0.1,2.0,4.242640687119285,0.12171622590116189,hard,0,0
replicationbench/gw_nsbh__equal_mass_slope,replicationbench,gw_nsbh__equal_mass_slope,16,0,0.0,0.21250000000000002,0.36379080527138125,0.0,1.0,0.21250000000000002,0.8500000000000001,1.455163221085525,0.15082104515655484,hard,0,0
replicationbench/gw_nsbh__load_data,replicationbench,gw_nsbh__load_data,16,0,0.0,0.1625,0.33330729064933456,0.0,1.0,0.1625,3.25,6.6661458129866915,0.12588189624583881,hard,0,0
replicationbench/gw_nsbh__mass_gap,replicationbench,gw_nsbh__mass_gap,16,0,0.0,0.25,0.35,0.0,1.0,0.25,0.6000000000000001,1.4,0.18442791289750757,hard,0,0
replicationbench/gw_nsbh__mass_gap_constraint,replicationbench,gw_nsbh__mass_gap_constraint,16,0,0.0,0.275,0.38649062084350766,0.0,1.0,0.275,0.6111111111111112,0.858868046318906,0.18371659805231808,hard,0,0
replicationbench/gw_nsbh__mtov_spin,replicationbench,gw_nsbh__mtov_spin,16,0,0.0,0.22500000000000003,0.22220486043288973,0.0,0.6,0.22500000000000003,0.0625,0.5555121510822243,0.26144697255444577,hard,0,0
replicationbench/gw_nsbh__mtov_spin_2,replicationbench,gw_nsbh__mtov_spin_2,16,0,0.0,0.7125,0.32379584617471546,0.0,1.0,0.7125,-0.14583333333333343,0.5396597436245257,0.2491916276711239,easy,0,0
replicationbench/gw_nsbh__spin_constraint,replicationbench,gw_nsbh__spin_constraint,16,0,0.0,0.3125,0.3739568825412898,0.0,1.0,0.3125,0.25000000000000006,0.8310152945361995,0.21576603432776112,medium,0,0
replicationbench/hubble_trails__classifier_performance,replicationbench,hubble_trails__classifier_performance,16,0,0.0,0.2375,0.3550968177835448,0.0,0.8,0.2375,0.36538461538461536,0.5463027965900689,0.17269170267347142,hard,0,0
replicationbench/hubble_trails__satellite_chance_post2020_acis,replicationbench,hubble_trails__satellite_chance_post2020_acis,16,0,0.0,0.38750000000000007,0.34255474015111803,0.0,1.0,0.38750000000000007,0.17499999999999993,0.6851094803022361,0.2920762954319181,medium,0,0
replicationbench/hubble_trails__satellite_chance_post2020_uvis,replicationbench,hubble_trails__satellite_chance_post2020_uvis,16,0,0.0,0.225,0.2904737509655563,0.0,1.0,0.225,0.3125,0.7261843774138906,0.02222227644366844,hard,0,0
replicationbench/hubble_trails__satellite_chance_pre2020_acis,replicationbench,hubble_trails__satellite_chance_pre2020_acis,16,0,0.0,0.475,0.3665719574653795,0.0,1.0,0.475,0.11538461538461534,0.5639568576390452,0.05282717394418345,medium,0,0
replicationbench/hubble_trails__satellite_chance_pre2020_uvis,replicationbench,hubble_trails__satellite_chance_pre2020_uvis,16,0,0.0,0.25,0.32015621187164245,0.0,1.0,0.25,0.33333333333333337,0.7114582486036499,0.201619528838244,hard,0,0
replicationbench/hubble_trails__satellite_fractions,replicationbench,hubble_trails__satellite_fractions,16,0,0.0,0.8875,0.2117634293262177,0.4,1.0,0.8875,-2.249999999999998,4.2352685865243505,-0.1371687816437165,easy,0,0
replicationbench/hubble_trails__satellite_fractions_increase,replicationbench,hubble_trails__satellite_fractions_increase,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
replicationbench/lensing_dr6_growth__alens,replicationbench,lensing_dr6_growth__alens,16,0,0.0,0.5625,0.43138584816843495,0.0,1.0,0.5625,-0.13749999999999996,0.43138584816843495,0.3366752964608142,medium,0,0
replicationbench/lensing_dr6_growth__params,replicationbench,lensing_dr6_growth__params,16,0,0.0,0.125,0.18540496217739158,0.0,0.6,0.125,0.625,0.9270248108869578,0.1740777438421224,hard,0,0
replicationbench/ls_cal__antenna_temp,replicationbench,ls_cal__antenna_temp,16,0,0.0,0.037500000000000006,0.10532687216470449,0.0,0.4,0.037500000000000006,0.356034497458156,1.0,0.09192778899224954,frontier,0,0
replicationbench/ls_cal__cab_temp,replicationbench,ls_cal__cab_temp,16,0,0.0,0.775,0.2817356917396161,0.0,1.0,0.775,-0.3125,0.7043392293490403,0.16038035690574481,easy,0,0
replicationbench/ls_cal__cold_sparam,replicationbench,ls_cal__cold_sparam,16,0,0.0,0.21250000000000002,0.33517719194479806,0.0,1.0,0.21250000000000002,1.0625,1.6758859597239903,0.00962930067521427,hard,0,0
replicationbench/ls_cal__hot_temp,replicationbench,ls_cal__hot_temp,16,0,0.0,0.675,0.35968736424845393,0.0,1.0,0.675,-0.1923076923076924,0.5533651757668524,0.19740690180331733,medium,0,0
replicationbench/ls_cal__nwp,replicationbench,ls_cal__nwp,16,0,0.0,0.0125,0.04841229182759271,0.0,0.2,0.0125,0.25819888974716115,1.0000000000000002,0.06666671340185436,frontier,0,0
replicationbench/mars_clouds__dbscan_optimization,replicationbench,mars_clouds__dbscan_optimization,16,0,0.0,0.75,0.37749172176353746,0.0,1.0,0.75,-1.0,1.5099668870541498,-0.17099618007807524,easy,0,0
replicationbench/mars_clouds__dbscan_test,replicationbench,mars_clouds__dbscan_test,16,0,0.0,0.325,0.3152380053229623,0.0,0.8,0.325,0.04166666666666658,0.5253966755382705,0.26619469361754167,medium,0,0
replicationbench/muse_outflows__dust_reddening,replicationbench,muse_outflows__dust_reddening,16,0,0.0,0.075,0.19843134832984433,0.0,0.8,0.075,0.37796447300922714,0.9999999999999998,0.09759007338974689,hard,0,0
replicationbench/muse_outflows__electron_density,replicationbench,muse_outflows__electron_density,16,0,0.0,0.0625,0.16909686573085855,0.0,0.6,0.0625,0.3696106354772864,0.9999999999999998,0.09543313505996012,hard,0,0
replicationbench/muse_outflows__narrow_and_broad_line_decomposition_for_j080427,replicationbench,muse_outflows__narrow_and_broad_line_decomposition_for_j080427,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
replicationbench/muse_outflows__outflow_energetics,replicationbench,muse_outflows__outflow_energetics,16,0,0.0,0.16249999999999998,0.3099899191909311,0.0,1.0,0.16249999999999998,1.625,3.0998991919093113,0.13535069939328723,hard,0,0
replicationbench/muse_outflows__voronoi_binning_for_emission_lines_j080427,replicationbench,muse_outflows__voronoi_binning_for_emission_lines_j080427,16,0,0.0,0.22500000000000003,0.31523800532296226,0.0,1.0,0.22500000000000003,0.5625,0.7880950133074057,0.18428866308665018,hard,0,0
replicationbench/trgb_std_candle__aseq_bseq_trgb,replicationbench,trgb_std_candle__aseq_bseq_trgb,16,0,0.0,0.05,0.19364916731037085,0.0,0.8,0.05,0.25819888974716115,1.0000000000000002,0.06666673410961808,hard,0,0
replicationbench/trgb_std_candle__fit_aseq_bseq,replicationbench,trgb_std_candle__fit_aseq_bseq,16,0,0.0,0.2,0.38729833462074176,0.0,1.0,0.2,4.0,7.745966692414834,0.1333334448191614,hard,0,0
replicationbench/trgb_std_candle__gaia_synthetic_i_trgb,replicationbench,trgb_std_candle__gaia_synthetic_i_trgb,16,0,0.0,0.2375,0.3407253292609752,0.0,1.0,0.2375,0.39583333333333337,0.5678755487682922,0.17997569630297483,hard,0,0
replicationbench/trgb_std_candle__med_color_amp,replicationbench,trgb_std_candle__med_color_amp,16,0,0.0,0.2875,0.3739568825412898,0.0,1.0,0.2875,0.375,0.7479137650825796,0.1985047964781571,hard,0,0
replicationbench/ver_waves__gaia_breathing_typical,replicationbench,ver_waves__gaia_breathing_typical,16,0,0.0,0.75,0.33541019662496846,0.0,1.0,0.75,-0.375,0.8385254915624212,-0.19244989622679987,easy,0,0
replicationbench/ver_waves__gaia_rv_sample_size,replicationbench,ver_waves__gaia_rv_sample_size,16,0,0.0,0.9,0.24494897427831783,0.0,1.0,0.9,-1.999999999999998,4.898979485566352,-0.10540904964900855,easy,0,0
replicationbench/ver_waves__solar_height_from_gaia_dr2,replicationbench,ver_waves__solar_height_from_gaia_dr2,16,0,0.0,0.0125,0.04841229182759271,0.0,0.2,0.0125,0.25819888974716115,1.0000000000000002,0.06666671810952413,frontier,0,0
replicationbench/ver_waves__sun_height_corrected,replicationbench,ver_waves__sun_height_corrected,16,0,0.0,0.35,0.3774917217635375,0.0,1.0,0.35,0.08333333333333327,0.6291528696058959,0.23939504719541832,medium,0,0
research-code-bench/advantage-alignment_aa_terms1,research-code-bench,advantage-alignment_aa_terms1,16,0,0.0,0.4375,0.47549316504025585,0.0,1.0,0.4375,0.3375,0.47549316504025585,0.12896555022192427,medium,0,0
research-code-bench/advantage-alignment_aa_terms2,research-code-bench,advantage-alignment_aa_terms2,16,0,0.0,0.3625,0.4075460096725277,0.0,1.0,0.3625,0.40384615384615385,0.6269938610346579,0.1029511141341057,medium,0,0
research-code-bench/advantage-alignment_aa_terms3,research-code-bench,advantage-alignment_aa_terms3,16,0,0.0,0.075,0.2436698586202241,0.0,1.0,0.075,0.3077935056255462,0.9999999999999999,0.07947201996103499,hard,0,0
research-code-bench/advantage-alignment_integrated_aa,research-code-bench,advantage-alignment_integrated_aa,16,0,0.0,0.2,0.3464101615137755,0.0,1.0,0.2,0.8,1.385640646055102,0.14907130957478146,hard,0,0
research-code-bench/advantage-alignment_proximal_surrogate,research-code-bench,advantage-alignment_proximal_surrogate,16,0,0.0,0.4625,0.4833153732295301,0.0,1.0,0.4625,0.26250000000000007,0.48331537322953017,-0.28714557142948854,medium,0,0
research-code-bench/diff-transformer_empirical_lambda_init_function,research-code-bench,diff-transformer_empirical_lambda_init_function,16,0,0.0,0.35000000000000003,0.4153311931459037,0.0,1.0,0.35000000000000003,0.3571428571428572,0.5933302759227196,-0.4040853184908417,medium,0,0
research-code-bench/diff-transformer_groupnorm_with_scaling,research-code-bench,diff-transformer_groupnorm_with_scaling,16,0,0.0,0.3875,0.46080771477916904,0.0,1.0,0.3875,0.3875,0.46080771477916904,-0.23113115450353341,medium,0,0
research-code-bench/diff-transformer_lambda_setup,research-code-bench,diff-transformer_lambda_setup,16,0,0.0,0.45,0.4873397172404482,0.0,1.0,0.45,0.35000000000000003,0.4873397172404482,-0.291397115483513,medium,0,0
research-code-bench/diff-transformer_multihead_differential_attention,research-code-bench,diff-transformer_multihead_differential_attention,16,0,0.0,0.125,0.33071891388307384,0.0,1.0,0.125,0.3779644730092272,0.9999999999999999,0.0975900991683492,hard,0,0
research-code-bench/diff-transformer_normalization_setup,research-code-bench,diff-transformer_normalization_setup,16,0,0.0,0.1875,0.33517719194479806,0.0,1.0,0.1875,0.75,1.3407087677791922,0.1444380093747461,hard,0,0
research-code-bench/diff-transformer_re-parameterize_lambda,research-code-bench,diff-transformer_re-parameterize_lambda,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,-0.25819888253957246,medium,0,0
research-code-bench/diff-transformer_taking_difference,research-code-bench,diff-transformer_taking_difference,16,0,0.0,0.175,0.3665719574653795,0.0,1.0,0.175,0.47739603762933147,1.0,0.12326321350121792,hard,0,0
research-code-bench/diffusiondpo_calculate_model_losses,research-code-bench,diffusiondpo_calculate_model_losses,16,0,0.0,0.4625,0.47285700798444347,0.0,1.0,0.4625,0.16249999999999998,0.4728570079844434,-0.18428848427466105,medium,0,0
research-code-bench/diffusiondpo_calculate_reference_losses,research-code-bench,diffusiondpo_calculate_reference_losses,16,0,0.0,0.475,0.4841229182759271,0.0,1.0,0.475,0.175,0.48412291827592707,-0.2799999504060574,medium,0,0
research-code-bench/diffusiondpo_dpo_loss_computation,research-code-bench,diffusiondpo_dpo_loss_computation,16,0,0.0,0.4375,0.47549316504025585,0.0,1.0,0.4375,0.3375,0.47549316504025585,-0.19684205788760287,medium,0,0
research-code-bench/diffusiondpo_dpo_loss_formula,research-code-bench,diffusiondpo_dpo_loss_formula,16,0,0.0,0.475,0.47893110151670043,0.0,1.0,0.475,0.07499999999999998,0.47893110151670043,-0.2830353133313819,medium,0,0
research-code-bench/diffusiondpo_implicit_accuracy_metric,research-code-bench,diffusiondpo_implicit_accuracy_metric,16,0,0.0,0.3625,0.4428247395979588,0.0,1.0,0.3625,0.2625,0.4428247395979588,-0.021865101819286196,medium,0,0
research-code-bench/diffusiondpo_loss_computation,research-code-bench,diffusiondpo_loss_computation,16,0,0.0,0.35,0.45,0.0,1.0,0.35,0.35,0.45,0.08606641444407002,medium,0,0
research-code-bench/diffusiondpo_raw_model_loss_metric,research-code-bench,diffusiondpo_raw_model_loss_metric,16,0,0.0,0.4875,0.4897384506039933,0.0,1.0,0.4875,0.08749999999999998,0.4897384506039933,-0.2701991583988194,medium,0,0
research-code-bench/diffusiondpo_raw_ref_loss,research-code-bench,diffusiondpo_raw_ref_loss,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,-0.25819888253957246,medium,0,0
research-code-bench/diffusiondpo_sft_loss,research-code-bench,diffusiondpo_sft_loss,16,0,0.0,0.4875,0.4897384506039933,0.0,1.0,0.4875,0.08749999999999998,0.4897384506039933,-0.1647555942211275,medium,0,0
research-code-bench/dyt_alpha,research-code-bench,dyt_alpha,16,0,0.0,0.45,0.4873397172404482,0.0,1.0,0.45,0.35000000000000003,0.4873397172404482,0.13245324310132056,medium,0,0
research-code-bench/dyt_bias,research-code-bench,dyt_bias,16,0,0.0,0.4875,0.4897384506039933,0.0,1.0,0.4875,0.08749999999999998,0.4897384506039933,-0.1647555942211275,medium,0,0
research-code-bench/dyt_channel_split,research-code-bench,dyt_channel_split,16,0,0.0,0.4375,0.4539754949333719,0.0,1.0,0.4375,0.1375,0.4539754949333719,-0.09242197402523034,medium,0,0
research-code-bench/dyt_channels_first,research-code-bench,dyt_channels_first,16,0,0.0,0.475,0.46300647943630335,0.0,1.0,0.475,0.07499999999999997,0.46300647943630335,-0.06970712856856615,medium,0,0
research-code-bench/dyt_channels_last,research-code-bench,dyt_channels_last,16,0,0.0,0.4375,0.4648588495446763,0.0,1.0,0.4375,0.23750000000000002,0.4648588495446763,-0.09025811902379517,medium,0,0
research-code-bench/dyt_forward,research-code-bench,dyt_forward,16,0,0.0,0.4,0.46368092477478523,0.0,1.0,0.4,0.4,0.46368092477478523,0.22273846427215335,medium,0,0
research-code-bench/dyt_init,research-code-bench,dyt_init,16,0,0.0,0.4875,0.4897384506039933,0.0,1.0,0.4875,0.08749999999999998,0.4897384506039933,-0.1647555942211275,medium,0,0
research-code-bench/dyt_tanh,research-code-bench,dyt_tanh,16,0,0.0,0.4875,0.4897384506039933,0.0,1.0,0.4875,0.08749999999999998,0.4897384506039933,-0.1647555942211275,medium,0,0
research-code-bench/dyt_weight,research-code-bench,dyt_weight,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,-0.25819888253957246,medium,0,0
research-code-bench/eomt_activation,research-code-bench,eomt_activation,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,-0.25819888253957246,medium,0,0
research-code-bench/eomt_add_query_tokens,research-code-bench,eomt_add_query_tokens,16,0,0.0,0.4375,0.49607837082461076,0.0,1.0,0.4375,0.4375,0.49607837082461076,-0.2927699117845793,medium,0,0
research-code-bench/eomt_apply_masking_probability,research-code-bench,eomt_apply_masking_probability,16,0,0.0,0.475,0.4841229182759271,0.0,1.0,0.475,0.175,0.48412291827592707,-0.27999999396740993,medium,0,0
research-code-bench/eomt_calculate_upscale_parameters,research-code-bench,eomt_calculate_upscale_parameters,16,0,0.0,0.44999999999999996,0.4716990566028302,0.0,1.0,0.44999999999999996,0.25,0.47169905660283024,-0.30105923443435495,medium,0,0
research-code-bench/eomt_convolution_1,research-code-bench,eomt_convolution_1,16,0,0.0,0.22499999999999998,0.359687364248454,0.0,1.0,0.22499999999999998,0.8999999999999999,1.438749456993816,-0.12562238816677443,hard,0,0
research-code-bench/eomt_convolution_2,research-code-bench,eomt_convolution_2,16,0,0.0,0.15000000000000002,0.2872281323269014,0.0,1.0,0.15000000000000002,1.5,2.8722813232690143,0.1348400567903061,hard,0,0
research-code-bench/eomt_create_attention_mask,research-code-bench,eomt_create_attention_mask,16,0,0.0,0.225,0.359687364248454,0.0,1.0,0.225,0.9,1.438749456993816,0.01794614657119066,hard,0,0
research-code-bench/eomt_custom_attention_mechanism,research-code-bench,eomt_custom_attention_mechanism,16,0,0.0,0.3375,0.4456385867493972,0.0,1.0,0.3375,0.3970588235294117,0.5242806902934084,0.1955445033841058,medium,0,0
research-code-bench/eomt_disable_attention_mask,research-code-bench,eomt_disable_attention_mask,16,0,0.0,0.15,0.32787192621510003,0.0,1.0,0.15,3.0,6.557438524302,0.11812497996375017,hard,0,0
research-code-bench/eomt_eomt_initialization,research-code-bench,eomt_eomt_initialization,16,0,0.0,0.1875,0.34255474015111803,0.0,1.0,0.1875,1.875,3.42554740151118,0.14132725706536933,hard,0,0
research-code-bench/eomt_extract_query_key_value,research-code-bench,eomt_extract_query_key_value,16,0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,-0.25819888253957246,medium,0,0
research-code-bench/eomt_extract_query_tokens,research-code-bench,eomt_extract_query_tokens,16,0,0.0,0.3875,0.46080771477916904,0.0,1.0,0.3875,0.3875,0.46080771477916904,-0.0070039704728027865,medium,0,0
research-code-bench/eomt_final_prediction,research-code-bench,eomt_final_prediction,16,0,0.0,0.4875,0.4897384506039933,0.0,1.0,0.4875,0.08749999999999998,0.4897384506039933,-0.2701991583988194,medium,0,0
research-code-bench/eomt_forward_pass,research-code-bench,eomt_forward_pass,16,0,0.0,0.2375,0.36206870894900595,0.0,1.0,0.2375,0.59375,0.9051717723725149,0.1693664091625502,hard,0,0
research-code-bench/eomt_generate_class_logits,research-code-bench,eomt_generate_class_logits,16,0,0.0,0.4875,0.4897384506039933,0.0,1.0,0.4875,0.08749999999999998,0.4897384506039933,-0.1647555942211275,medium,0,0
research-code-bench/eomt_generate_mask_logits,research-code-bench,eomt_generate_mask_logits,16,0,0.0,0.4375,0.49607837082461076,0.0,1.0,0.4375,0.4375,0.49607837082461076,-0.2927699117845793,medium,0,0
research-code-bench/eomt_generate_masks,research-code-bench,eomt_generate_masks,16,0,0.0,0.1875,0.3199120973017432,0.0,1.0,0.1875,0.75,1.2796483892069728,0.15133009287926405,hard,0,0
research-code-bench/eomt_initialize_class_prediction_head,research-code-bench,eomt_initialize_class_prediction_head,16,0,0.0,0.2625,0.42847841252506524,0.0,1.0,0.2625,0.65625,1.0711960313126632,0.15818126933576968,hard,0,0
research-code-bench/eomt_initialize_mask_prediction_head,research-code-bench,eomt_initialize_mask_prediction_head,16,0,0.0,0.1875,0.36379080527138125,0.0,1.0,0.1875,3.75,7.275816105427624,0.1330773646106984,hard,0,0
research-code-bench/eomt_initialize_query_embedding,research-code-bench,eomt_initialize_query_embedding,16,0,0.0,0.45,0.47169905660283024,0.0,1.0,0.45,0.25,0.47169905660283024,0.02736905684528951,medium,0,0
research-code-bench/eomt_initialize_tracking_variables,research-code-bench,eomt_initialize_tracking_variables,16,0,0.0,0.325,0.4351723796382303,0.0,1.0,0.325,0.38235294117647056,0.5119675054567414,0.07416568446471243,medium,0,0
